geometry,name
POINT (29.1585178876752 41.1028645766643),10
POINT (29.2128061902016 40.8815737039119),23
POINT (29.2131643902462 40.8815737985267),23
POINT (28.2834128782814 41.3146261702238),13
POINT (29.268919840299 41.1184716282053),38
POINT (29.2690593151678 41.1182331915473),38
POINT (29.1488090000108 41.0195869991164),34
POINT (29.1493634935773 41.0201270119414),34
POINT (28.9102240000114 41.1583919991134),17
POINT (29.7162861799031 41.146229855443),29
POINT (29.7208546568305 41.1446582824874),29
POINT (29.7216110397726 41.1443027897545),29
POINT (29.7272924159297 41.1472308200559),29
POINT (29.7283921216258 41.1473641241041),29
POINT (28.6078199999802 41.1899039991095),1
POINT (28.6078149999795 41.189836999109),1
POINT (29.1669670000106 40.9593289991178),25
POINT (28.802875674036 41.0530921209033),24
POINT (29.2726160000092 40.9194239991181),26
POINT (29.2708260000095 40.9033339991189),26
POINT (29.2707130000095 40.9032059991189),26
POINT (29.0900000000102 41.0553999991149),34
POINT (29.3502910000084 40.8802229991191),33
POINT (29.3501120000084 40.880094999119),33
POINT (29.3533020000084 40.8794889991191),33
POINT (29.3533740000084 40.8793239991191),33
POINT (29.1528250000107 40.9977709991169),34
POINT (28.6543999999883 41.0880879991125),7
POINT (28.6553699999884 41.0847439991127),7
POINT (28.6550549999883 41.0847769991126),7
POINT (28.4467434608176 41.1956070846373),13
POINT (28.6428269758497 41.2774667186046),1
POINT (29.1206290000102 41.0141139991159),34
POINT (28.889716000007 41.0841179991138),19
POINT (28.7793710000012 41.0697539991136),7
POINT (28.7791110000012 41.0697349991137),7
POINT (28.7772689417182 41.0702165507213),7
POINT (28.777270902593 41.0701674761763),7
POINT (29.2326640357021 41.0255525042101),38
POINT (29.1639106654856 40.9479857951222),25
POINT (29.4909610000068 41.175696999113),29
POINT (29.4905480000068 41.1753859991129),29
POINT (28.622833448988 40.9894573196224),11
POINT (28.9748000000092 41.0793999991141),22
POINT (29.1198281354619 40.8579919192774),0
POINT (29.3992023730818 40.8902321940941),33
POINT (29.3992967038633 40.8901004051038),33
POINT (29.4041740435002 40.9222870242539),33
POINT (29.1397708370053 41.0015993748027),34
POINT (28.6746333222847 41.111742554807),1
POINT (29.0522440673783 41.1737574162378),28
POINT (29.7160555099278 41.1466944057713),29
POINT (28.6787209999915 41.1026419991124),7
POINT (28.1382615722552 41.0757793577719),37
POINT (29.4250102372641 41.1972985487125),29
POINT (29.4251264282548 41.1973635160337),29
POINT (28.6389676521734 41.026657223589),16
POINT (28.6371170752769 41.023596308135),16
POINT (28.6380198414299 40.9750232404342),11
POINT (28.7053904167961 41.1648706057873),1
POINT (29.0723490000114 41.1940569991127),28
POINT (28.7575709999996 41.2513679991097),1
POINT (29.3654610000082 40.8780569991191),33
POINT (28.6379725089173 41.2233979132673),1
POINT (28.3803593151229 41.207914517482),13
POINT (28.3798037964101 41.2081631105546),13
POINT (28.671690813543 41.0194154342458),16
POINT (28.3678367063327 41.2307210561484),13
POINT (28.3680512830541 41.2303256864062),13
POINT (29.2449537799573 40.8943005352816),26
POINT (28.4578619999438 41.1391579991095),13
POINT (28.4584769999845 41.1388709991128),13
POINT (29.296205000009 40.9592129991173),31
POINT (28.6384696686707 40.9707685137959),11
POINT (29.20275600001 41.1764179991126),10
POINT (28.9828190000093 41.0831179991141),22
POINT (28.6905384874877 41.0411696741205),16
POINT (28.9952615000116 41.0650967991155),30
POINT (28.3751775306621 41.4065094508823),13
POINT (29.2147030000101 40.9776359991173),27
POINT (29.1429552331453 40.9154002410845),25
POINT (28.4417366432004 41.3312929083141),13
POINT (28.7676529611598 41.0221578380509),24
POINT (29.2110743018426 40.9754369137389),27
POINT (29.21180243353 40.9755687269158),25
POINT (28.6754303299911 41.1899410791105),1
POINT (28.6754764304585 41.189946056231),1
POINT (28.7742013798665 41.0954915603368),7
POINT (29.4111150000077 40.9526099991176),33
POINT (29.4135820000077 40.9540189991176),33
POINT (29.4159030000077 40.9551789991175),33
POINT (29.4199600000076 40.9594659991174),33
POINT (29.4179720000077 40.9640609991173),33
POINT (28.6329799429458 41.2371676491665),1
POINT (28.6497057541142 41.2306420100686),1
POINT (28.6498732918928 41.2311792516326),1
POINT (28.7086809485988 41.3319919858076),1
POINT (28.8715372493978 41.0704566240916),15
POINT (28.8719979564377 41.0706854889001),15
POINT (29.22994400001 40.9767959991174),27
POINT (28.8738800000064 41.0160499991152),20
POINT (28.6974420000063 41.1599329991132),1
POINT (29.1443460000107 40.9346899991182),25
POINT (29.0581297381291 41.1935643608637),28
POINT (29.0582906706699 41.1938772016513),28
POINT (29.0946219043905 40.8798479255452),0
POINT (29.0929320000111 40.8784019991194),0
POINT (29.0770210000112 40.8726419991196),0
POINT (29.0773793900112 40.8698849691196),0
POINT (29.06501700001 40.8847349991185),0
POINT (29.3365810000087 40.950980999118),26
POINT (29.3366630000087 40.9516609991179),26
POINT (29.1690410000101 41.0866569991144),10
POINT (29.3292725419575 41.0853558582416),38
POINT (29.3288720000089 41.0857879991151),38
POINT (28.6516650000038 41.0272049991158),16
POINT (28.6530550000038 41.0272099991159),16
POINT (29.3264570000089 41.088738999115),38
POINT (29.3262310000089 41.089520999115),38
POINT (29.3256170000089 41.0960129991149),38
POINT (29.322597000009 41.0959979991149),38
POINT (29.321507000009 41.0955409991148),38
POINT (28.6789339999915 41.0446389991136),16
POINT (28.7574989999996 41.1976089991108),1
POINT (28.7575249999996 41.1975549991108),1
POINT (29.0124853800094 41.0085748991157),35
POINT (29.0118970823841 41.0075572489528),35
POINT (29.2960300910177 41.1195251067255),38
POINT (29.2916000000091 40.9202999991181),26
POINT (29.293800000009 40.9203999991181),26
POINT (29.299600000009 40.9186999991182),26
POINT (28.1241582836533 41.3010826012117),37
POINT (28.1244647180125 41.3008498142177),37
POINT (28.623094964367 40.9893484966056),11
POINT (29.2681680000093 40.9115299991183),26
POINT (29.2602380000096 40.9895359991171),31
POINT (29.3257090000089 41.0957669991149),38
POINT (29.1226340000109 40.9516719991179),25
POINT (28.9873955890781 41.0885078539742),22
POINT (28.9873850669389 41.0888108441509),22
POINT (28.8810940000067 41.122702999113),32
POINT (28.4771869999872 41.318507999109),13
POINT (28.4772880399872 41.3185176191091),13
POINT (29.2418800000096 41.016678999116),27
POINT (29.1417000000102 41.0915999991143),10
POINT (29.1995000000098 40.9744999991168),27
POINT (29.0712410994254 41.0229455072459),35
POINT (28.9600361050076 41.0120053620731),18
POINT (28.7739970000008 41.1062929991129),7
POINT (29.4589866531421 40.9785050356172),26
POINT (29.3670388238903 40.8996779476737),33
POINT (29.1981632012332 40.8945556355833),23
POINT (29.0725988629349 41.001467664839),35
POINT (29.3209057675379 40.8594077086158),33
POINT (28.3653295562489 41.2162304511059),13
POINT (28.3657662601972 41.2159526294159),13
POINT (28.6353959999854 40.9970229991143),11
POINT (28.6355909999855 40.9970349991144),11
POINT (28.7561514609463 41.0915372981778),7
POINT (28.7565578156121 41.0915120297362),7
POINT (29.2088000000097 40.9136999991181),23
POINT (28.6996849999939 41.0285649991141),16
POINT (28.847831000005 41.063098999114),4
POINT (29.2609130000094 40.9812769991168),31
POINT (29.1219950000109 40.8702919991196),0
POINT (29.1174504086324 40.8695768933513),0
POINT (29.1154690000109 40.8668069991197),0
POINT (29.1165116354772 40.8638183299598),0
POINT (29.1139363000109 40.8612851191198),0
POINT (29.1204916203914 40.8576011869845),0
POINT (29.1147576293835 40.8496756163343),0
POINT (29.5797800000056 41.1583969991134),29
POINT (28.4809189999877 41.2233844991111),13
POINT (28.7025090000064 41.0144039991162),3
POINT (28.7053629999945 41.0124489991145),3
POINT (29.0312361481575 41.1597268153993),28
POINT (29.0294712866836 41.1616875030376),28
POINT (29.0941230000113 41.1396149991139),10
POINT (29.4594340000073 41.1851089991129),29
POINT (29.4593344679233 41.1851313623549),29
POINT (28.3184515821263 41.0833657633731),37
POINT (28.3185186373517 41.083759998827),37
POINT (29.1275580000101 40.8730079991189),0
POINT (28.1939631709687 41.0837641239497),37
POINT (29.1788431996771 41.1082814272491),10
POINT (29.1786205763289 41.1084441142994),10
POINT (28.7863350625699 41.0745609430674),7
POINT (29.1409898062815 41.0072397505829),34
POINT (29.14094126351 41.0044160314268),34
POINT (28.6447670000033 41.0243589991159),16
POINT (28.6443890000033 41.0239669991159),16
POINT (29.0239604415495 41.1589315375495),28
POINT (29.2374330000099 41.0002039991169),27
POINT (29.2138849533297 40.9040212207249),23
POINT (29.1008280364891 41.1608717478703),10
POINT (28.8443001418057 40.9915208481529),6
POINT (28.913382083485 41.0772354405024),19
POINT (28.9131440374349 41.0772354405024),19
POINT (29.6089830110111 41.1695584956342),29
POINT (29.4370520000075 41.0810669991149),29
POINT (29.2395210000099 41.0139079991166),27
POINT (29.2354770000099 41.0129529991166),27
POINT (29.3869297402002 40.9070287532404),33
POINT (29.3106650000088 40.8516629991196),33
POINT (28.8929807902992 41.0834327670277),19
POINT (29.0965313304252 41.1075475786759),10
POINT (29.0901320000113 41.1074789991146),10
POINT (29.1400780713639 41.0032072893837),34
POINT (29.2378956137346 40.970484143244),27
POINT (29.2376810575749 40.970470037905),27
POINT (29.1399561787128 41.1433902087832),10
POINT (29.1390341560973 41.1434370057912),10
POINT (29.3279320000088 40.8660709991198),33
POINT (29.3252342215076 40.8217106914561),33
POINT (28.6907332704167 41.1844182092115),1
POINT (28.659994999989 41.0732189991129),7
POINT (28.7578373263025 41.2050949210461),1
POINT (28.757669688239 41.2049133028696),1
POINT (28.7216299999962 40.9883309991152),3
POINT (29.0618750000113 40.8845269991193),0
POINT (28.1522519997547 41.0761889991046),37
POINT (29.4557180000073 41.0721689991154),29
POINT (29.4374440000075 41.0782809991152),29
POINT (29.4423700000074 41.1070479991142),29
POINT (28.7861430000094 41.1128789991143),7
POINT (29.1014815854323 41.1064742976068),10
POINT (29.1040949601831 41.1085638391659),10
POINT (29.2382150000096 41.0011069991163),27
POINT (28.6300172729244 41.3079363602202),1
POINT (28.865626297542 41.0669973015463),15
POINT (28.865820650156 41.0671597947319),15
POINT (28.869318475452 41.0634209619477),15
POINT (28.8695357343822 41.0636292626166),15
POINT (28.0421450485071 41.0513457929647),37
POINT (29.2527400000095 41.0720399991148),38
POINT (28.6870769999925 41.0447379991137),16
POINT (28.6870163225572 41.0447018335856),16
POINT (28.6548169999883 41.0774839991128),7
POINT (28.6542379999882 41.0774109991128),16
POINT (29.2866200000091 40.9290319991179),26
POINT (29.2869747221514 40.9290526378091),26
POINT (29.0884090000102 41.0152119991158),34
POINT (28.8104324694731 41.035483607679),24
POINT (28.8670970793492 41.0644885400746),15
POINT (28.3601658588483 41.2572567650003),13
POINT (29.1819250000105 40.9867039991171),2
POINT (28.3600076085163 41.257217817386),13
POINT (29.2737238043741 41.13473919645),10
POINT (29.2348755451501 40.8834549518331),26
POINT (29.7737320000031 41.1403639991138),29
POINT (28.9660940000115 41.0194669991164),18
POINT (28.9901279878458 41.1759590176607),28
POINT (29.3908299999949 40.9450420005452),33
POINT (29.3392449999946 40.8817150005352),33
POINT (28.8916219776482 41.0011709903721),6
POINT (28.7148149613035 41.0640100019915),3
POINT (29.3610129999948 40.8355020005279),33
POINT (29.1009629999914 41.025583000558),34
POINT (29.3462949999945 40.9272730005423),33
POINT (28.8043969999827 41.0989540005694),7
POINT (29.0905779999913 41.0146940005561),34
POINT (28.8065255942055 41.0943160989542),7
POINT (29.3610140222382 41.0073580303791),26
POINT (29.0941429999911 41.1298730005747),10
POINT (29.3253650000088 40.8678799991197),33
POINT (29.2029960478946 41.1795950268174),10
POINT (29.1367089690508 41.155507987829),10
POINT (29.0106680000115 41.0081369991167),35
POINT (29.2402000000096 41.0602019991151),38
POINT (29.2265790000097 41.013580999116),27
POINT (29.4199310000076 40.9612129991174),33
POINT (29.0755130000101 41.0266779991155),35
POINT (29.094833516895 41.1006215038813),10
POINT (29.0949300000112 41.1013639991147),10
POINT (29.2340730000097 41.1762659991126),10
POINT (29.2340974561524 41.1763615370174),10
POINT (28.8106681688924 40.9997195800605),24
POINT (28.6346279999853 41.0906059991123),16
POINT (28.6407449999863 41.0912589991124),16
POINT (28.4473959110404 41.1951058288188),13
POINT (28.6753956549664 41.1117644256595),7
POINT (29.2163561816343 40.9111515579272),23
POINT (29.0792734991272 41.0271059591352),35
POINT (29.2867522070165 40.8576082510749),26
POINT (29.311201000009 40.9588879991178),31
POINT (29.3113120000089 40.9593119991173),31
POINT (29.296216000009 40.9592939991173),31
POINT (29.20093000001 41.1823089991124),10
POINT (28.0862359996808 41.0601239991027),37
POINT (28.6402459999862 41.0977849991122),7
POINT (28.6406749999863 41.0977439991123),7
POINT (28.3023687183102 41.0729615077585),37
POINT (28.9920628860954 41.0665062960285),30
POINT (28.9922692485703 41.0663167667412),30
POINT (28.9753320000116 41.0670929991154),30
POINT (29.0980754130073 41.024378058298),34
POINT (29.8300320548201 41.1075286739166),29
POINT (29.0441328981575 40.9130773091172),0
POINT (29.1333210000101 40.8731779991189),0
POINT (29.1348050000101 40.8727449991189),0
POINT (29.0991340000101 40.8730869991188),0
POINT (29.0926120000101 40.8838239991185),0
POINT (29.05291100001 40.906637999118),0
POINT (28.9057180000075 41.0599679991143),19
POINT (29.2116840000098 41.0006919991163),27
POINT (28.7878500000018 41.0800229991135),7
POINT (29.6092375488083 41.1724908288157),29
POINT (28.6489999999875 41.0958579991123),7
POINT (29.001551177254 41.0410763279361),9
POINT (29.0025835000116 41.041068199116),9
POINT (29.2381480000099 41.0017939991169),27
POINT (29.0525827748417 41.1734297902838),28
POINT (28.6382870221622 41.2022282180287),1
POINT (29.2503552715679 40.9884528478918),27
POINT (29.249556768221 40.9909352620727),27
POINT (29.1329320204994 40.9263828130855),25
POINT (28.203355900952 41.374882507759),13
POINT (29.3002420000092 41.1181549991144),38
POINT (29.8814742990016 41.1131823317699),29
POINT (29.295970487904 40.9099352205767),26
POINT (28.9376180000079 41.0798469991138),17
POINT (29.3678705276396 40.8557013615379),33
POINT (29.0705469999909 41.0455360005611),35
POINT (28.8482030201007 41.0325359963748),4
POINT (29.3269129999945 40.8686580005331),33
POINT (29.2025640000102 40.899015999119),23
POINT (29.1678269999927 40.9008210005382),23
POINT (29.0886079999913 40.9971980005534),2
POINT (29.1700989999927 40.9156600005405),23
POINT (28.9352579999879 41.020745000557),18
POINT (28.8757000396017 40.9961720045879),6
POINT (29.3609110223336 40.8285750303663),33
POINT (28.7471959999797 41.0637280005636),7
POINT (29.07225396138 41.2062350315918),28
POINT (29.081745028866 41.0211040037964),35
POINT (28.0955899998077 41.0630190005584),37
POINT (28.8612700000108 41.0270219991161),20
POINT (28.6898650067321 41.0175330218835),16
POINT (29.3758060000082 40.9939539991166),26
POINT (28.66723799999 41.1025469991123),7
POINT (28.6366809094869 41.0235410925485),16
POINT (28.7815363499941 41.1004360872959),7
POINT (28.7662312009354 41.1247646962191),7
POINT (28.7659315775709 41.1247817992537),7
POINT (29.2314505238251 41.001140583167),27
POINT (29.2281111237971 41.0015962729332),27
POINT (28.6097193497943 41.1765587841712),1
POINT (28.6099191743659 41.176635500681),1
POINT (29.2674210000095 40.9704729991175),31
POINT (29.2674281688936 40.9693842344382),31
POINT (28.7073864331754 41.0768127652204),3
POINT (28.7078507969571 41.0790666466023),3
POINT (28.709352159767 41.0779451757754),3
POINT (28.657094453181 41.2636760558104),1
POINT (28.8490662671666 41.1182179868334),32
POINT (28.402772016887 41.4000910150628),13
POINT (28.4031770304484 41.4001352779885),13
POINT (29.0520760000114 41.0257749991163),35
POINT (29.0511240000114 41.0257919991163),35
POINT (29.2885150000092 40.8711299991197),26
POINT (29.2847060000094 41.1243239991143),38
POINT (29.2845767886612 41.124514280827),38
POINT (29.1445793479879 40.9346505697126),25
POINT (28.062927999649 41.2368889990978),37
POINT (28.0879699996819 41.1805809991001),37
POINT (29.1109401654226 41.0088065384636),34
POINT (28.5987897914708 40.9703130127021),11
POINT (28.5985765558541 40.9701808682486),11
POINT (29.0523160000113 40.9071529991189),0
POINT (29.0550460000113 40.9050779991189),0
POINT (29.0548805936405 40.9080932665812),0
POINT (29.0672096049407 40.881959450041),0
POINT (28.9693924961542 41.0923738167068),22
POINT (29.1468438757982 41.1451405601904),10
POINT (29.1465995413868 41.1446853473665),10
POINT (29.1677296368857 41.1523142165684),10
POINT (29.0681948541183 41.0390314358944),35
POINT (28.7395367863923 41.2599345856744),1
POINT (29.2835270000094 40.9882029991172),31
POINT (28.6328065875608 40.9784813793101),11
POINT (28.633108336075 40.9781143561768),11
POINT (28.6353868582042 40.9811439388901),11
POINT (28.9100690000113 41.079457999115),19
POINT (28.9101580000077 41.078187999114),19
POINT (29.220731741263 40.9823557249055),27
POINT (29.2859100000091 40.9860999991167),31
POINT (29.2859550000093 40.9859029991172),31
POINT (29.2228670000097 40.9822369991167),27
POINT (29.0949710785491 41.0285582662666),34
POINT (28.9832270000093 41.0857499991141),22
POINT (28.9808170000093 41.0821589991141),22
POINT (28.9784190000093 41.0824209991141),22
POINT (29.475662000007 41.1223189991141),29
POINT (29.1473228662459 41.0245341580484),34
POINT (29.0833590000113 41.0926569991149),10
POINT (29.0833130000113 41.0925729991149),10
POINT (29.2350624444596 41.0197171790839),38
POINT (29.1784509999925 41.0074210005551),34
POINT (29.2784129999939 40.9402340005444),31
POINT (28.6259909999702 41.0391330005593),16
POINT (28.6706579999742 41.0521440005616),16
POINT (29.2864310345518 40.8920479639548),26
POINT (28.9848039999891 41.0653290005643),30
POINT (29.1859609999927 41.0023230005543),34
POINT (29.2558119999935 41.0189450005569),27
POINT (29.2973369999941 40.9045600005387),26
POINT (28.9659579999886 41.0564280005627),30
POINT (28.6954099999761 41.0682660005642),7
POINT (29.0135370378478 41.1064199628435),28
POINT (29.2652519682224 40.9174650123721),26
POINT (29.3012489999942 40.8650940005326),26
POINT (29.285156999994 40.9057680005389),26
POINT (28.8733209999859 41.0117790005555),20
POINT (29.2303610000099 40.8712779991197),26
POINT (28.8175633504968 41.2316976518362),17
POINT (28.8179702333053 41.2313926019775),17
POINT (29.1847778167409 41.0401197834171),38
POINT (29.18520457682 41.0398953477006),38
POINT (28.8392121970592 41.2089826379956),17
POINT (28.83989079594 41.2084701002993),17
POINT (28.2510239998391 41.0994949991067),37
POINT (28.2514219998394 41.1037179991067),37
POINT (28.2529239998404 41.1128219991065),37
POINT (28.3342189998908 41.2006569991063),37
POINT (28.3341809998907 41.2007419991064),37
POINT (29.2277650000098 41.2249339991116),10
POINT (29.2355111305671 41.2123663653054),10
POINT (29.2358008091407 41.2127678968568),10
POINT (29.0412657200609 41.1235483018135),28
POINT (29.0410350500856 41.1241625278015),28
POINT (29.0383819082966 41.1257401422215),28
POINT (29.0382317045918 41.1264068781584),28
POINT (29.004814218813 41.0634310549077),9
POINT (29.2633462000096 41.0182967991165),27
POINT (29.2635925000096 41.0177720991165),27
POINT (28.7535000523159 41.0929204184054),7
POINT (28.7535536964962 41.0931791612399),7
POINT (29.1245843060242 40.9480102127471),25
POINT (28.695206897587 41.1626440164824),1
POINT (29.2809518880018 40.9908806814505),31
POINT (29.2810444242129 40.991309888658),31
POINT (29.1300070000109 40.9671359991176),25
POINT (29.0663962190073 41.2379525434352),28
POINT (28.6479339800514 40.9875043966259),11
POINT (28.6696827435746 41.0003982300745),11
POINT (28.6698726087072 41.0036412169928),11
POINT (29.23661600001 41.2051959991125),10
POINT (29.21738728222 40.8936307845288),23
POINT (29.2177278322607 40.8937405365491),23
POINT (29.0962581077197 40.9957999025727),2
POINT (28.643815532277 41.1124395640661),1
POINT (29.2875855093248 40.9474499761201),31
POINT (28.7455084251818 41.1928445363857),1
POINT (28.4848862416543 41.3360660680735),13
POINT (28.4848540551461 41.335850576918),13
POINT (29.2636309869422 41.0184949449404),27
POINT (28.4986619970607 41.1680639889983),13
POINT (28.9928576023496 41.0426260573002),30
POINT (29.1262600000109 40.9655819991176),25
POINT (28.6469375120929 40.9711421385104),11
POINT (28.6474431084923 40.9712140321793),11
POINT (28.7184707116354 41.1975589820983),1
POINT (29.1330010000109 41.0023999991168),34
POINT (29.1340164020442 41.0022354379828),34
POINT (28.629704899616 40.9951585125612),11
POINT (28.6299905548762 40.9950188262239),11
POINT (28.6341920086019 40.9949273585731),11
POINT (28.63771782654 40.9995770186782),11
POINT (28.6363962535959 41.0029575348794),11
POINT (28.6361910646062 41.0028826395106),11
POINT (28.6401696454364 41.008085965596),11
POINT (28.6443073780152 41.0170035750667),16
POINT (28.5990627996637 40.9815709421538),11
POINT (29.1358908932792 41.0099974838804),34
POINT (29.1338062628493 41.0072381994143),34
POINT (29.1344634040579 41.0078676810957),34
POINT (28.9589663091671 41.0656307673539),22
POINT (28.4895230403921 41.1584414543916),13
POINT (28.4894559851667 41.1583061534471),13
POINT (29.1237840000109 40.9642569991176),25
POINT (29.1329811435619 40.9681670974532),25
POINT (28.6616401617181 40.9756615577888),11
POINT (29.1351681334811 41.1541765348632),10
POINT (29.1350003738312 41.1538929586642),10
POINT (28.9944627778075 41.0415403222369),30
POINT (28.4630815984665 41.1463824533962),13
POINT (28.4634115101754 41.1465915009647),13
POINT (29.2865610125809 40.9384407503786),31
POINT (28.2422502878631 41.3115226170488),37
POINT (28.2419109884225 41.3117724383009),37
POINT (29.2163900000101 40.898661999119),23
POINT (29.2163391431531 40.8987594920523),23
POINT (28.6389678355083 40.9687245376852),11
POINT (28.6387675392554 40.9686354416619),11
POINT (29.0582754068061 41.2352409777806),28
POINT (29.0590612940475 41.2354063754251),28
POINT (29.1173542568173 40.8688939379634),0
POINT (29.1166622468915 40.8683199237141),0
POINT (29.1163188977792 40.866636308377),0
POINT (29.1214096706066 40.869430240796),0
POINT (28.7039406799118 41.1866547245191),1
POINT (29.389889000008 40.9094289991188),33
POINT (29.3900104091159 40.9090838548987),33
POINT (28.7699184185202 41.1807366134424),1
POINT (29.2573915237929 41.1300502399885),10
POINT (29.2568344875589 41.1302563231243),10
POINT (28.4032703739305 41.3644026814493),13
POINT (28.4206296538326 41.3366810261757),13
POINT (28.4204365347834 41.3364574813726),13
POINT (28.6377270874306 40.996087833936),11
POINT (28.6380757746026 40.9963297503659),11
POINT (29.246166531063 41.0108245320272),27
POINT (29.1580312318285 41.0913966216239),10
POINT (28.718672431986 41.1978592355276),1
POINT (28.4997252686193 41.2823344799228),13
POINT (28.4990386231113 41.2819454692863),13
POINT (28.8619159883492 41.1081544006026),32
POINT (29.3436224134052 40.9083925322572),33
POINT (28.2578289998439 41.1089399991067),37
POINT (28.2527199998403 41.1127979991065),37
POINT (29.2065651635738 40.9740780915187),27
POINT (29.1362490526309 41.0102332235233),34
POINT (28.6734797565317 40.9997543555651),11
POINT (28.6710546951427 40.9985260532613),11
POINT (29.1273721542422 40.9652013110416),25
POINT (29.1316984110551 40.8677397597485),0
POINT (29.2410722663657 40.8808647679473),26
POINT (29.4045887400206 40.9148205189348),33
POINT (29.4044465829428 40.9146674876067),33
POINT (29.1032160205772 40.9635314417835),21
POINT (28.4971357577289 41.1898375537068),13
POINT (29.1284994987084 40.9679575392718),25
POINT (29.1290097656198 40.9675320677547),25
POINT (28.9086403000113 41.0780702991151),19
POINT (28.2421593615549 41.3198248010002),37
POINT (29.2361210000097 41.2146149991118),10
POINT (29.2353040000097 41.2214189991116),10
POINT (29.2354125276117 41.209035036829),10
POINT (29.2361910647285 41.2142642028367),10
POINT (29.2348481549925 41.2215551904237),10
POINT (28.6739022341716 40.9972444302912),11
POINT (28.6765927064451 40.9980416847472),11
POINT (28.7696717719246 40.9858249690649),24
POINT (29.236123325371 41.2198403192733),10
POINT (29.2362592048289 41.2202056161278),10
POINT (28.1117519106074 41.1071620283533),37
POINT (28.1119611229108 41.1065617903608),37
POINT (29.121174000011 40.9629769991176),25
POINT (28.3763730503872 41.091615497179),37
POINT (29.2474534182487 41.1847775591166),10
POINT (29.246861707028 41.1846579448728),10
POINT (29.1275800317797 40.8735669298711),0
POINT (28.6950756449054 41.0170610143976),16
POINT (28.6954659063171 41.0172006540185),16
POINT (29.2707137000095 40.9884314991172),31
POINT (29.2701616607876 40.9885603089464),31
POINT (29.1775092614803 41.1711092851532),10
POINT (28.9750500059004 41.102012201626),22
POINT (28.9748280531044 41.1018302976401),22
POINT (29.1237766395795 40.964505042925),25
POINT (28.6520336282744 40.973691117848),11
POINT (28.6532786705403 40.9765885709368),11
POINT (29.1264186938758 40.8665411391386),0
POINT (29.1195646938758 40.8503478573621),0
POINT (29.1372260000108 40.9209919991185),25
POINT (29.137352250116 40.9206682885393),25
POINT (29.1211849330419 41.1384663838099),10
POINT (29.1213094184658 41.1387242945914),10
POINT (28.6921607634761 41.0731436949531),7
POINT (28.7452965306696 41.1926346271627),1
POINT (28.7427013686442 41.1943623908515),1
POINT (28.7422157416232 41.1947966907804),1
POINT (29.2131280000102 41.0173949991165),38
POINT (29.2070657022029 40.8986836854046),23
POINT (29.2074010807709 40.8987772745945),23
POINT (29.2068659648699 40.901229009583),23
POINT (28.6731055707087 41.1118592751241),1
POINT (28.6946989754263 41.0234445447954),16
POINT (28.6944495299879 41.0238350923835),16
POINT (28.4804558328145 41.1519355350622),13
POINT (28.4803096524231 41.1517093377435),13
POINT (29.196842840298 41.1806569408875),10
POINT (29.1962994904725 41.180550202105),10
POINT (28.9782341459717 41.0705790264556),22
POINT (28.2154472517748 41.0829641940769),37
POINT (28.767774640501 41.1845799212549),1
POINT (29.6058761123557 41.1674080677634),29
POINT (28.502998899078 41.1733386820389),13
POINT (28.502996216869 41.1731165965083),13
POINT (28.4987545332717 41.1681730213066),13
POINT (28.46261323086 41.1454973004013),13
POINT (29.1259776705623 40.8679365077189),0
POINT (29.2355159438304 41.1231400579704),10
POINT (29.1369553150312 40.9687916154285),25
POINT (29.2730534693381 40.9371772477279),31
POINT (28.6727273792375 41.1120138699307),1
POINT (29.0280270000116 41.090243999115),9
POINT (29.0920945947789 41.1015197390605),10
POINT (29.2303118183197 40.9668712029305),27
POINT (28.7666616379359 41.2075062534286),1
POINT (28.7672153390548 41.2046805368258),1
POINT (28.7676230135655 41.2051100424874),1
POINT (29.1047458895918 41.0641521118117),10
POINT (29.1050505542081 41.0631984390566),10
POINT (28.5989209999794 40.9891049991143),11
POINT (28.5988579999793 40.9890949991142),11
POINT (28.6616481959917 40.9755299489615),11
POINT (28.8400938522353 41.0520616027006),4
POINT (29.2905565248794 40.9411321425545),31
POINT (29.2899718033142 40.9406337211217),31
POINT (28.768032061933 41.1844601680365),1
POINT (28.9436043774722 41.0820820492576),17
POINT (28.6250578981582 41.0030940202934),11
POINT (28.6285066852124 41.002777044637),11
POINT (28.628757500451 41.0026452114025),11
POINT (28.6290103892276 40.9984396775475),11
POINT (28.6292142371128 40.9987190354284),11
POINT (28.6529281960476 40.976331090149),11
POINT (28.3760843474636 41.0920649854408),37
POINT (28.6722600062703 41.0496591287711),16
POINT (28.6724162224216 41.049426413478),16
POINT (29.1474862028827 40.9552794716383),25
POINT (29.1487295592795 40.9541159549193),25
POINT (29.1478042770267 40.9520509308982),25
POINT (29.1306133190758 41.0007960055843),34
POINT (29.1311685363419 41.0012210997358),34
POINT (29.3889200000081 40.9131549991187),33
POINT (28.8591209999853 41.0395970005599),4
POINT (28.3259059999583 41.090943999113),37
POINT (28.7681310000003 41.0188049991147),24
POINT (29.3770000000081 40.883699999119),33
POINT (28.6306396346049 41.0030795603366),11
POINT (28.6312726359325 41.0033022213286),11
POINT (28.6469530096637 41.0012725471571),11
POINT (29.8241327609261 41.1107988802195),29
POINT (29.8238618578156 41.1112151806254),29
POINT (28.6957232228224 41.1622522739222),1
POINT (28.7490017289185 41.1783946622602),1
POINT (28.7469276228981 41.1800951751877),1
POINT (28.6339425631635 40.994718840447),11
POINT (28.239888913668 41.3145392348996),37
